bundle_id,sha256,md5,tool_input_filename,tool_input_relative_path,blind_relative_path,structured_relative_path,sample_type,attack_family,attack_name,final_label,original_image_id,generated_image_id
bundle_004260,378f4e263bd213bee3802e985ac7a8e2bbb0ed629bdfe1f05e66f4a69819af0c,2591890e650ddf80192be49da553f488,bundle_004260.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004260.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004260.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004260_img_00013210_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013210,img_00013210__one_pixel__efficientnet_b0
bundle_004261,85e89d1738d0836275de6d7a7a55a564c5559331bfc5c8ba90e23030320e53bd,a4e90b89be6b1b8e3f3f8eeb7d131d7e,bundle_004261.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004261.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004261.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004261_img_00013474_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013474,img_00013474__one_pixel__efficientnet_b0
bundle_004262,5bd4cb90a9cf3f5bff56882748f02ab4d76523990d0dd0514a204d1207aff500,cb4fe400fff7450055d220eba42d0c9f,bundle_004262.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004262.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004262.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004262_img_00013478_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013478,img_00013478__one_pixel__efficientnet_b0
bundle_004263,32766e9dde22119d650ead5487aad3e6c1f520fd77aba49fdfce0c054766842c,b8448c409144a0cc8d0af1ab2bfb6b5c,bundle_004263.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004263.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004263.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004263_img_00013530_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013530,img_00013530__one_pixel__efficientnet_b0
bundle_004264,60067ce265d65ec5427f16942e4e1e858fa7d9a13471c569bac40427c282d417,2d78a537cb77de740571f46e31ad399f,bundle_004264.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004264.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004264.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004264_img_00013544_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013544,img_00013544__one_pixel__efficientnet_b0
bundle_004265,076b6fef8969e89a94c9fb7284f619db18fad9ece7977395484af3d7dda3b1c6,8f6ab56f4d6789040e0af1199a637f15,bundle_004265.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004265.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004265.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004265_img_00013546_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013546,img_00013546__one_pixel__efficientnet_b0
bundle_004266,1cd0c15412047980f8313432b9e9d422eaf2e0c70e1ecca706825ac8fa4136b0,acad4066ca1b8e57ea970b42ff96f24c,bundle_004266.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004266.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004266.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004266_img_00013568_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013568,img_00013568__one_pixel__efficientnet_b0
bundle_004267,aa42cd9466cd6db95a0d0f54670383f283c3a186f8488086946393113cfbb2e3,6b25fe9fac2742e6a30ac82314005909,bundle_004267.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004267.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004267.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004267_img_00013573_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013573,img_00013573__one_pixel__efficientnet_b0
bundle_004268,4d0e0853c886a0c54965d5bfd1bdbce3867e2cb815909274abb743ee205e9613,0cf34f0340a30a39d0524b2739897692,bundle_004268.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004268.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004268.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004268_img_00013576_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013576,img_00013576__one_pixel__efficientnet_b0
bundle_004269,6768bee0935c14de6c225284a0d1bac0b97dbf87a6dc6e0e6613cff610839082,1c519a6236cb04479fb05a39fd79f848,bundle_004269.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004269.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004269.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004269_img_00013580_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013580,img_00013580__one_pixel__efficientnet_b0
bundle_004270,01f18443ded3f7763746ea54be8d8a60233aca631151e26bb0a153fe02c76d5e,f70d0f34faaba655121d7f9d67323a83,bundle_004270.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004270.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004270.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004270_img_00013586_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013586,img_00013586__one_pixel__efficientnet_b0
bundle_004271,0bf100f532a59a92c18ca1a839447ddc75e8fff8c10f10342b1f86c9986920ff,e9a8563cc3eb588e2b95111a66816a18,bundle_004271.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004271.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004271.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004271_img_00013592_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013592,img_00013592__one_pixel__efficientnet_b0
bundle_004272,46a3bf7341c184e8734ec5e5b5c4e53e4630e0bdd6e29bb0cb3621ba142ec2c6,aa2e8e2444f9888686f0799b7321f999,bundle_004272.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004272.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004272.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004272_img_00013594_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013594,img_00013594__one_pixel__efficientnet_b0
bundle_004273,fef9be060cc2d6fef0239f32464d2100004448be33876d4f46c58a46ebd88b11,7f3da48a78e25f9917dce0d556398ed3,bundle_004273.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004273.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004273.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004273_img_00013604_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013604,img_00013604__one_pixel__efficientnet_b0
bundle_004274,050db53c9aeabd34c74d28e16be2239617ee8fea50009f29efca277296324884,03ab1418c2d36c9dc1bbfd0c67c67924,bundle_004274.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004274.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004274.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004274_img_00013606_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013606,img_00013606__one_pixel__efficientnet_b0
bundle_004275,33b8e786cb9a30702c0fc476614c778bebaaecf5b38764904c52a14392ff863a,7cef6ca18527abe6576f8f084dfe503f,bundle_004275.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004275.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004275.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004275_img_00013607_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013607,img_00013607__one_pixel__efficientnet_b0
bundle_004276,7ab690a8c66384a3966d0b3691e185e6668a77060802aa429a355ad3e924952b,7670ab6d2cabbfbb54abb23da16fb9df,bundle_004276.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004276.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004276.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004276_img_00013619_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013619,img_00013619__one_pixel__efficientnet_b0
bundle_004277,db440525fdc8e4d4b5a775c5fb9e54ac4c57590cd262ba9e88b298707381e045,147550bceffc4d122be23db5db656088,bundle_004277.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004277.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004277.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004277_img_00013623_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013623,img_00013623__one_pixel__efficientnet_b0
bundle_004278,f56cda60bfd23f00d054486163f0860485171169115786aedddf4443579da7d4,fc246bd228d73ca6c1ad1918e9924a76,bundle_004278.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004278.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004278.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004278_img_00013627_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013627,img_00013627__one_pixel__efficientnet_b0
bundle_004279,a2f6540e22bdeace995a3fe352f5745321a50af6de0de796237355c70ee782aa,3d33da38199e913f84b7b8a2eaa88e6e,bundle_004279.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004279.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004279.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004279_img_00013630_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013630,img_00013630__one_pixel__efficientnet_b0
bundle_004280,572cd95e37e7bb81033604222f41969650579a24f47eec1bae15fdd791059e4f,83d98154117b8c2863b8b0554363973f,bundle_004280.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004280.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004280.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004280_img_00013635_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00013635,img_00013635__one_pixel__efficientnet_b0
bundle_004281,0c4b98d5f05535f0d4c45a588bb45f95858054361a344f7a10417ddcd52c5873,0b3d1834c689ed021047a6ba1a896ba0,bundle_004281.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004281.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004281.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004281_img_00014366_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014366,img_00014366__one_pixel__efficientnet_b0
bundle_004282,cf06b96d18e6d9809aed3154415ab54ea0e054167ce1103564ab531b737bc83e,bd458cad4cb5586dd7ca1dca61a89444,bundle_004282.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004282.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004282.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004282_img_00014369_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014369,img_00014369__one_pixel__efficientnet_b0
bundle_004283,f9f61b2b2d513b341c571567594ad6d870e626805fd467b40f858393d4120c74,270e49dcb691291fd17b450555486a6b,bundle_004283.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004283.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004283.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004283_img_00014371_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014371,img_00014371__one_pixel__efficientnet_b0
bundle_004284,e8f43783b8e3161796b241ed50aad8814a9ef319bc0d65b1131adf57d98c1f60,5b43721bc6a7ba36a844e34db7f181d6,bundle_004284.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004284.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004284.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004284_img_00014376_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014376,img_00014376__one_pixel__efficientnet_b0
bundle_004285,27e311d8ec26c772e9c36e44704dcb3f8adbfbc5ea92f3bc68482f6258c0dcde,e43826b77b5d46f6081a9beb7b9d997c,bundle_004285.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004285.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004285.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004285_img_00014379_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014379,img_00014379__one_pixel__efficientnet_b0
bundle_004286,3920daddd3843c24870b28fd5d0053a9da3ccc76395f5d0b550ca6f3635a2a96,136d869bc276a15eb862c2bcd20473a9,bundle_004286.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004286.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004286.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004286_img_00014387_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014387,img_00014387__one_pixel__efficientnet_b0
bundle_004287,ba4adf608abf1ac8b735cda506053c1ba06e5442115c76885be77499de3816dd,4f6079d4bca6537afed0ab18e23860a0,bundle_004287.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004287.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004287.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004287_img_00014391_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014391,img_00014391__one_pixel__efficientnet_b0
bundle_004288,ce245bc931809a73cb998eccc0c2a7ea4919924841d0df1fffa51abfeadcbbff,2bb8a6d1a2ace7b721899979f2b14101,bundle_004288.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004288.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004288.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004288_img_00014402_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014402,img_00014402__one_pixel__efficientnet_b0
bundle_004289,0a03aa9f8c6fac466a41abf8706401e5d8a23b1117a184ea58f73a73ad2b1ddc,c7c41b1b99e8c7ec8f81b85dc7c8b614,bundle_004289.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004289.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004289.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004289_img_00014403_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014403,img_00014403__one_pixel__efficientnet_b0
bundle_004290,510539d1573cf5fba538cc2ff966f38e49cef9a607a709da1810ed642edbcecb,d755d13f46bdfe1b9d3340a2c13efc67,bundle_004290.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004290.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004290.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004290_img_00014420_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014420,img_00014420__one_pixel__efficientnet_b0
bundle_004291,213bb18eac6cffe06a1d9942d25ce489ce45d07801bb3073e4ffaa6cc6f936f0,e53d58ff6c79897b33a624d191ad46cf,bundle_004291.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004291.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004291.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004291_img_00014421_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014421,img_00014421__one_pixel__efficientnet_b0
bundle_004292,84e32f5c019bea1b33d39b48f8c94fd3d0ebc9258937ff8bad7607137e16838c,5e0bdbec75ed2d5d523a5540e17b9ddf,bundle_004292.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004292.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004292.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004292_img_00014423_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014423,img_00014423__one_pixel__efficientnet_b0
bundle_004293,5a37247b726a231802bee813a05ab76c3bb3a6d6d990ea95c419cec77db1f827,7c8e23a684912cd4a6335aece7ef0dc2,bundle_004293.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004293.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004293.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004293_img_00014435_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014435,img_00014435__one_pixel__efficientnet_b0
bundle_004294,a72eadf1d8bdde749c9333349ab3f67f21a240483f6662b420afd95669244f1b,1fbab19a35985c914b31e78d59c9a47a,bundle_004294.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004294.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004294.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004294_img_00014440_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014440,img_00014440__one_pixel__efficientnet_b0
bundle_004295,77e4b88f89edc999dabc128fffd11c077e549bcb3df88fcc9549f8aafc9e32cd,1db55303b158f23baebc4212cfbeabf7,bundle_004295.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004295.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004295.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004295_img_00014441_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014441,img_00014441__one_pixel__efficientnet_b0
bundle_004296,d7981870c2ee53b0505fa88358edbb1441dd6740381593262872590de29e70af,fd9d03a127a9466ddcee35ab9d3387f2,bundle_004296.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004296.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004296.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004296_img_00014461_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014461,img_00014461__one_pixel__efficientnet_b0
bundle_004297,2798ea1573b1d051ff019528c980749780c0c620b5e0f0227e98c11114472f08,46ae843dd1b048f8f785350b2db7636e,bundle_004297.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004297.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004297.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004297_img_00014471_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014471,img_00014471__one_pixel__efficientnet_b0
bundle_004298,c958762ed65092339003cdf7f8abbeeed3b46eaa1a24bca51f21c9eaa8415630,37b18b7365ce38b8e13ebbfdf86ae55a,bundle_004298.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004298.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004298.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004298_img_00014513_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014513,img_00014513__one_pixel__efficientnet_b0
bundle_004299,2e03eb8b02cb31f477116faf906ccbc92e55937eb2483fb9374c32cf43eb3117,3d5a84e10b9516933e7ff7da9454efee,bundle_004299.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004299.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004299.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004299_img_00014520_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014520,img_00014520__one_pixel__efficientnet_b0
bundle_004300,fe04259fbb6b70fbd792b84c7b049d8c5ca320bc99f35cca3ef9bca81b21dccd,ec3032ca3ed06356ceacdb23261dd8a7,bundle_004300.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004300.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004300.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_4/weapon/bundle_004300_img_00014530_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,weapon,img_00014530,img_00014530__one_pixel__efficientnet_b0
bundle_004301,be9119733d42da8a582ae76640fa00bda5313b97fbfd887a83b128132b9c85ed,81abb8ec95539a87bdfada47c3e2b956,bundle_004301.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004301.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004301.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_5/non_weapon/bundle_004301_img_00012872_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,non_weapon,img_00012872,img_00012872__one_pixel__efficientnet_b0
bundle_004302,e75e1bb5f831ce69bcb5b48b7f2719fa16e32e9c3c8a57470f26308ce9fd81f8,0260c09a86b989b7072bc9647ba0920e,bundle_004302.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004302.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004302.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_5/non_weapon/bundle_004302_img_00012881_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,non_weapon,img_00012881,img_00012881__one_pixel__efficientnet_b0
bundle_004303,1ee22c1941247399a6cf68db6e33e7aa729f403141aaebaaeb81458d416571e1,817971857a2a73c800c5150e9273bbf4,bundle_004303.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004303.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004303.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_5/non_weapon/bundle_004303_img_00012939_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,non_weapon,img_00012939,img_00012939__one_pixel__efficientnet_b0
bundle_004304,baf7a648cea9e466adbd83cba4cde1072ec359e7174a914e9467bbfea09afdf5,b81fae03b3a2cade8fb475e3f47d47e2,bundle_004304.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004304.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004304.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_5/non_weapon/bundle_004304_img_00012987_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,non_weapon,img_00012987,img_00012987__one_pixel__efficientnet_b0
bundle_004305,cb0f02d362d3350f2d8519dcd114152879f1d661f210cc54fae7848d2bcac573,7ef99413e881ac06fccc9fb2e092a84a,bundle_004305.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004305.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004305.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_5/non_weapon/bundle_004305_img_00012996_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,non_weapon,img_00012996,img_00012996__one_pixel__efficientnet_b0
bundle_004306,79dd340ac03d87a6520caa25d792d629967d4fce8ac59ec040faeb70c0bbdb5e,1bbbc5f69e708398b8934c4272c83ea3,bundle_004306.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004306.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004306.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_5/non_weapon/bundle_004306_img_00013080_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,non_weapon,img_00013080,img_00013080__one_pixel__efficientnet_b0
bundle_004307,a85cf15565b5fd835ab90d0ff3268ff65dbc01edca97de5a49d94a16c53e90ee,1ec837562ed69de7e1617f7ec421be63,bundle_004307.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004307.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004307.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_5/non_weapon/bundle_004307_img_00013505_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,non_weapon,img_00013505,img_00013505__one_pixel__efficientnet_b0
bundle_004308,dea4f0a1825309623294cc51a26728d28dd09e50aca4bf6a98e58982179ce19b,53502ff535c427e3e3025fda002d00ff,bundle_004308.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004308.png,datasets/forensic_evaluation_bundle/blind_tool_input/files/bundle_004308.png,datasets/forensic_evaluation_bundle/structured_audit_view/adversarial/one_pixel/efficientnet_b0/fold_5/non_weapon/bundle_004308_img_00013556_one_pixel_efficientnet_b0.png,perturbed,adversarial,one_pixel,non_weapon,img_00013556,img_00013556__one_pixel__efficientnet_b0
